time,X_value,Y_value,Z_value
164.675,-2.50604,1.08272,-2.76850
164.693,-1.29581,-1.12741,0.44954
164.704,0.09593,-1.97019,-3.34736
164.722,-0.01535,-1.94844,-3.33608
164.724,0.78558,-0.03807,0.99344
164.760,-1.49721,-1.53426,-3.00817
164.760,0.26170,-1.43846,-2.29662
164.768,0.19903,-1.40244,-2.28906
164.775,3.12960,-1.88706,-3.28783
164.790,2.06710,1.20485,4.53579
164.797,-0.01190,-0.50037,-1.46690
164.810,-1.27454,0.33908,-1.02443
164.816,0.88899,1.49776,-1.27772
164.831,0.39269,0.61878,-2.92503
164.837,-1.07522,-0.53023,-1.60868
164.866,-0.63562,-0.18231,2.78701
164.866,2.86173,-0.03313,-0.25155
164.885,2.42340,1.01307,3.17732
164.885,2.38119,-1.90692,-2.99436
164.903,0.88528,-0.48346,0.11862
164.903,0.88528,-0.48346,0.11862
164.915,-3.26008,-0.53214,-3.64322
164.927,-3.40022,1.29251,1.33117
164.936,-2.45334,-1.59154,-4.73100
164.953,0.13444,1.73356,1.38438
164.958,1.05845,0.18430,-3.52503
164.973,0.05899,0.49097,2.49932
164.983,1.39876,-0.77276,1.43934
165.007,2.12675,0.54243,4.04926
165.007,-1.48237,-2.54189,-4.48837
165.035,-0.99778,-0.21197,2.72989
165.035,-0.40139,-1.20018,-2.12329
165.047,0.38675,-0.37445,-0.51468
165.057,-2.34585,2.85778,4.40134
165.071,-0.88822,1.01075,1.15029
165.078,-0.56319,-1.91347,-3.51825
165.094,1.56798,1.74710,0.00776
165.104,1.39633,-0.93866,-1.06031
165.119,-1.30927,-0.52314,2.17740
165.129,-2.17822,-1.23598,0.16465
165.154,-1.12733,0.22044,-0.84801
165.154,0.79590,2.11486,-0.29816
165.167,-0.55629,-1.53513,-0.56197
165.181,-2.27785,-1.26903,1.95290
165.191,-2.46306,1.15732,1.15838
165.198,-0.18888,1.39603,-3.14709
165.214,-0.32960,1.00952,-0.99052
165.223,1.47520,-1.24894,-1.84105
165.241,1.33119,-0.89779,-2.53201
165.251,0.60657,2.58556,3.37572
165.264,-0.42927,-0.78968,-5.07076
165.288,0.34245,1.57559,2.57478
165.288,-1.73566,-0.60489,-2.26042
165.296,-1.36027,0.57074,1.76801
165.312,-1.89626,0.84429,1.38204
165.319,1.50933,1.77359,4.97421
165.333,1.42701,1.74503,4.97800
165.342,1.23228,-0.42929,-0.01738
165.361,2.02997,-1.15359,-0.74012
165.364,-0.31885,-0.94906,-2.92158
165.384,-2.63929,-2.03039,-0.45073
165.385,-2.63929,-2.03039,-0.45073
165.416,-3.82936,0.69528,-0.29521
165.417,-4.41813,0.18081,-2.07880
165.417,-1.11286,1.40672,-3.36313
165.436,1.84434,0.86283,-1.60251
165.436,1.84434,0.86283,-1.60251
165.444,4.00612,-1.05986,-1.01971
165.463,1.50678,0.22117,2.47947
165.464,1.50678,0.22117,2.47947
165.467,0.06110,-1.23344,-4.45715
165.485,-1.36331,0.15929,-2.52289
165.494,-0.21680,-0.18536,-2.46495
165.522,-0.89932,0.33462,1.20960
165.523,2.05165,0.99966,1.07965
165.556,1.22512,1.94511,5.20058
165.556,-0.35349,0.19525,1.78880
165.559,1.00640,-0.39086,-2.52390
165.564,-0.39638,-0.47684,-2.60493
165.583,1.07401,0.22073,0.26692
165.583,1.07401,0.22073,0.26692
165.594,-0.12485,-0.19408,1.02713
165.607,-0.03500,0.20533,2.20373
165.614,-2.57339,0.77738,-2.98946
165.637,-0.10994,2.16177,-1.72665
165.638,-0.10994,2.16177,-1.72665
165.641,-0.25521,-3.38785,-1.16219
165.670,-1.22802,-2.94919,1.38737
165.671,-1.22802,-2.94919,1.38737
165.671,1.25285,1.07326,1.55991
165.684,1.84524,0.48489,0.84368
165.694,0.79484,-1.15008,-0.11415
165.708,0.11724,-0.07311,1.26243
165.717,1.99818,1.89535,-0.45492
165.736,0.61522,0.02532,-2.18869
165.746,1.78821,1.60013,3.43422
165.770,-1.16979,0.45735,0.58795
165.770,-1.74082,1.49187,1.63355
165.807,-1.17030,0.85437,1.90552
165.807,-0.63457,1.64659,6.07014
165.809,0.44383,0.26070,-1.01650
165.814,3.96215,0.53063,4.52535
165.836,1.16524,-1.44927,-1.62122
165.836,1.16524,-1.44927,-1.62122
165.841,0.70783,-2.03090,-4.79767
165.861,-0.02308,0.63239,0.24434
165.861,-0.02308,0.63239,0.24434
165.866,-4.52569,0.32097,-0.92987
165.883,-3.03976,1.41451,-1.37877
165.907,-1.64804,-2.63846,-3.85801
165.919,2.43321,1.75570,4.20355
165.919,1.67670,-0.17604,-0.36186
165.934,0.92214,-0.46147,3.43593
165.943,0.23378,-1.85400,3.78286
165.959,-0.56078,-1.05171,0.34817
165.965,1.37262,0.04869,1.58528
165.984,-0.57655,-0.64974,-4.70354
165.999,0.14701,0.82962,1.79108
166.010,-0.65908,0.54937,-1.17200
166.016,0.73850,0.81955,3.36717
166.038,0.69405,-0.63387,1.56125
166.038,0.69405,-0.63387,1.56125
166.042,0.92278,1.17270,-1.40445
166.059,1.34820,0.84293,-0.02798
166.068,-0.38677,-1.72731,-3.20029
166.085,0.35326,0.61833,4.86477
166.093,-0.71597,1.32636,-1.48955
166.109,-0.11812,3.27204,1.54780
166.116,-0.43204,-1.85563,-4.10899
166.137,0.67812,-0.96547,1.18495
166.149,0.51751,0.62051,-4.50001
166.173,-0.10182,2.47306,1.08279
166.173,-0.10182,2.47306,1.08279
166.174,-1.20313,-0.40449,-0.11998
166.217,1.26893,-2.06651,-2.26357
166.217,0.40708,-0.16798,-3.39734
166.217,-0.09593,-0.41736,-2.08064
166.218,-0.48904,2.32690,3.43769
166.236,-1.09666,-1.68760,-4.37265
166.236,-1.09666,-1.68760,-4.37265
166.244,-0.91486,2.26391,0.67178
166.263,-0.15154,-0.81690,-4.05826
166.263,-0.15154,-0.81690,-4.05826
166.268,-0.15151,1.32814,1.06059
166.286,0.46644,-0.63918,-1.49122
166.300,2.98891,1.74897,6.91586
166.311,3.94816,-2.88270,-5.22669
166.348,1.29391,1.91524,2.00210
166.349,-1.61102,-1.72612,-9.99102
166.349,-0.71228,3.42211,3.22530
166.370,-3.76796,0.66849,-0.34543
166.371,-2.24424,1.74750,-1.51777
166.384,0.27676,2.27520,-1.16782
166.393,2.22237,2.25585,-1.97883
166.410,2.03578,1.66516,0.71999
166.427,1.02308,-0.73064,4.31779
166.454,-1.48115,-0.22383,-1.12860
166.454,-1.48115,-0.22383,-1.12860
166.454,0.54435,1.26174,3.21482
166.461,-0.17488,-1.79402,-4.49180
166.461,-0.17488,-1.79402,-4.49180
166.466,0.69938,1.20320,-0.51507
166.484,-1.23562,0.86615,2.99387
166.494,-1.68402,0.49185,2.46253
166.510,1.98035,-0.03518,-1.30002
166.517,1.84115,0.20030,-1.72763
166.534,2.40950,-0.19118,0.35291
166.556,-0.83375,-1.96559,0.66614
166.561,-2.79422,-0.45313,3.38376
166.575,-1.77308,0.03682,-1.42489
166.585,0.08451,1.96523,-0.38522
166.585,0.08451,1.96523,-0.38522
166.594,1.00192,0.32992,2.13606
166.610,-1.11375,-3.59118,-2.40429
166.615,-0.03383,0.10247,4.18009
166.635,0.46907,0.74535,0.60412
166.635,0.46907,0.74535,0.60412
166.643,0.30564,1.68244,3.08733
166.660,0.15530,-1.76399,-4.61745
166.660,0.15530,-1.76399,-4.61745
166.680,1.27549,0.64676,0.77962
166.687,0.18719,2.83527,7.34542
166.688,0.96943,2.51669,2.45320
166.711,-1.04161,2.11230,1.95594
166.714,-1.30049,-4.14601,-10.32002
166.733,2.23300,5.62148,9.45435
166.736,0.37226,0.28217,1.20059
166.757,1.73734,2.25190,9.20505
166.757,1.73734,2.25190,9.20505
166.763,-1.42646,-2.63212,-1.80186
166.785,-1.04493,1.24151,2.35133
166.785,-1.04493,1.24151,2.35133
166.788,3.01913,-3.42367,-8.98528
166.817,3.70102,1.04745,3.21531
166.817,-0.84059,-0.50672,-2.57790
166.829,-3.34539,0.51946,-2.50021
166.846,-3.46619,-0.78067,-2.36793
166.857,-1.73575,2.13581,1.72082
166.865,1.27538,0.27114,-0.87772
166.882,3.06523,1.61209,6.90394
166.886,1.72485,1.36386,1.98181
166.906,0.70362,-0.65596,-7.74836
166.906,0.70362,-0.65596,-7.74836
166.916,-0.95289,-1.69714,-5.18131
166.931,0.29181,-0.08285,-3.10865
166.941,-1.03101,1.80338,-0.80387
166.968,-3.12499,0.00114,-1.34218
166.968,-3.12499,0.00114,-1.34218
166.972,-0.06315,0.79228,1.20685
166.983,-0.08963,-0.11031,-2.57772
166.987,2.65464,-0.35251,-1.54710
167.005,1.71661,-0.27464,0.20169
167.007,-0.16480,-0.63919,-1.08084
167.026,-1.03268,1.03485,-0.57172
167.036,0.19665,-1.29983,-1.33170
167.051,-0.10288,1.43962,0.25933
167.057,-0.70494,2.99969,-2.13766
167.082,-0.73406,0.26171,3.75939
167.082,-0.73406,0.26171,3.75939
167.083,0.30727,-4.63038,-4.16576
167.145,2.62900,-0.72608,1.65866
167.146,1.47726,-0.24582,-3.11434
167.146,-1.11449,0.56462,-2.13033
167.146,1.32596,-0.38032,-1.05081
167.146,1.23086,-0.37623,-1.04113
167.148,1.97777,0.81621,-1.06141
167.163,0.30201,1.93131,0.39729
167.171,-1.91861,-1.37088,-3.97594
167.186,-0.79062,3.27629,6.67151
167.195,-2.09737,0.39943,-2.30695
167.217,0.36910,2.26066,-2.33996
167.217,0.02567,0.32076,3.02813
167.253,0.27772,-0.72414,0.53403
167.253,0.27772,-0.72414,0.53403
167.253,-0.56208,-0.28194,1.42428
167.259,2.37381,-0.66523,-1.30115
167.268,2.69313,-0.83393,-0.53918
167.284,-0.35045,-1.70809,-3.30652
167.292,-1.79865,-0.21723,-0.09333
167.304,-3.76980,0.20364,1.15264
167.311,-3.53855,-0.61047,-3.37549
167.323,-0.86871,0.40798,-1.07382
167.328,-0.86972,1.10102,2.98885
167.351,0.80362,0.30401,-0.52215
167.355,1.97165,-0.20835,4.37932
167.395,0.76590,-0.71279,3.81553
167.395,-0.00535,-0.19780,-0.29272
167.395,-2.21746,-0.14122,-4.48270
167.395,-2.21746,-0.14122,-4.48270
167.406,-0.04364,-0.77358,-4.32401
167.420,-1.53882,1.11668,1.78526
167.429,-0.34524,1.15505,2.69539
167.444,-2.30097,0.17260,1.04297
167.453,-0.41018,2.24703,2.29202
167.464,-0.94757,-0.09888,-1.06281
167.470,1.77423,-1.08815,-3.20078
167.499,2.14028,1.22329,3.11413
167.499,1.10634,-1.20253,0.65497
167.506,-0.05094,-0.85447,-1.94505
167.516,-2.08602,-1.01899,-2.29932
167.531,-1.00609,1.59855,-1.06375
167.536,-0.26014,2.61504,0.77296
167.555,-0.18801,-0.27556,2.19291
167.555,-0.18801,-0.27556,2.19291
167.568,0.46005,-1.85921,1.34405
167.580,0.31676,-1.22357,2.57725
167.589,0.70345,-0.04284,-1.11807
167.612,-0.20305,-0.45231,1.25069
167.612,1.11733,-1.00332,-0.08047
167.625,1.26226,0.76127,-0.69296
167.634,-0.75792,-0.64084,-5.17364
167.655,0.73045,1.62645,3.22095
167.657,-1.91586,-0.92801,1.27052
167.675,-0.63535,0.48454,0.77234
167.675,-0.63535,0.48454,0.77234
167.686,0.28644,0.00867,2.93067
167.700,-0.49897,-1.01772,1.61856
167.711,0.62995,-0.12063,0.80981
167.727,1.08801,-0.57005,-1.33130
167.730,0.54280,0.43750,-0.48333
167.749,1.82792,-1.73976,-5.01433
167.783,-1.18328,-1.29165,-1.17821
167.783,-4.57374,0.29912,-1.86799
167.783,-4.57374,0.29912,-1.86799
167.784,-3.05298,1.10288,-1.32781
167.795,-1.34838,0.27395,0.89398
167.799,1.67950,-0.47109,0.07599
167.826,1.61211,0.84816,1.01545
167.826,2.33772,0.56059,3.47828
167.841,0.70194,-1.37819,4.14245
167.849,0.61546,-1.30018,-0.04420
167.870,-1.41826,-1.00842,-3.32285
167.875,-1.01577,-0.03280,-1.27911
167.910,-1.34905,0.48532,-2.59525
167.911,-0.42091,2.42155,3.75120
167.916,-0.98206,-0.28623,-0.55793
167.916,-0.98206,-0.28623,-0.55793
167.926,1.34903,-0.42992,0.71728
167.943,2.04157,-2.11139,-1.90331
167.949,0.68695,0.11271,3.11565
167.963,-0.07635,-0.38935,-2.63304
167.969,-0.08747,-0.54822,-2.53620
167.986,0.49019,0.54311,0.99064
168.001,0.66102,-0.06196,0.36640
168.012,-0.65257,3.33517,1.08580
168.044,-1.10315,0.26212,0.72553
168.044,-0.68348,-0.65202,1.49773
168.044,-0.68348,-0.65202,1.49773
168.045,2.29770,-2.15159,0.17130
168.061,3.01244,1.22677,-0.48147
168.067,-0.47671,0.55150,0.70153
168.087,-0.39722,0.02370,1.00005
168.087,-0.39722,0.02370,1.00005
168.093,2.03539,0.82093,-0.38251
168.114,2.24923,0.64191,-2.37126
168.114,2.24923,0.64191,-2.37126
168.120,-1.77360,1.40028,4.04092
168.148,-3.73495,-0.95690,-2.79932
168.149,-1.58101,0.44345,0.30437
168.169,2.10620,1.70631,2.65752
168.169,1.42333,0.54767,3.18201
168.186,0.15787,0.43375,3.48355
168.196,0.94537,0.55206,2.18652
168.211,0.89608,0.57923,2.19233
168.219,-0.38507,-1.59579,-4.98852
168.237,-0.88035,0.99981,0.79549
168.249,-2.81680,0.44622,-2.76650
168.263,-3.18054,0.90371,-1.13806
168.280,0.32059,-0.06269,-0.14657
168.322,2.91740,-0.35165,1.26835
168.322,2.91740,-0.35165,1.26835
168.322,3.64792,0.99656,4.10499
168.322,-0.40785,-1.96916,-1.22621
168.322,-0.40785,-1.96916,-1.22621
168.322,-0.07601,-0.01099,0.51663
168.338,-0.35465,-0.15374,-3.11548
168.346,0.90204,0.51857,-2.42387
168.362,-0.04497,1.19632,0.12046
168.370,-0.72956,1.33022,6.17625
168.387,0.15472,0.00800,-0.35160
168.402,0.90897,-0.89741,1.43793
168.428,2.39186,-1.26525,-3.15192
168.428,0.22104,0.66995,1.04712
168.438,1.10790,0.28578,-2.78949
168.447,0.97080,-0.66276,0.85777
168.462,-1.24146,-1.23202,-3.86545
168.468,-0.24703,1.95262,-1.40191
168.488,-1.04610,2.63318,-0.23372
168.488,-1.04610,2.63318,-0.23372
168.495,-2.83104,-1.86805,2.88153
168.516,-1.34221,-1.46574,-1.16399
168.516,-1.34221,-1.46574,-1.16399
168.519,2.59337,1.32647,-1.14380
168.543,0.33365,-0.32174,-0.81492
168.548,0.40192,-1.75313,1.44331
168.587,-0.27240,-0.31602,-1.29431
168.587,1.53843,2.09307,1.04826
168.588,0.50307,0.62599,-3.17085
168.596,-0.59594,1.01903,4.68306
168.612,-2.09527,0.69882,1.48164
168.620,-1.82255,2.05259,3.87002
168.639,-0.77087,1.27150,1.46144
168.648,2.42028,0.13632,-0.65519
168.663,3.00682,2.06129,0.04788
168.674,3.66974,-0.01358,-0.23579
168.705,2.04284,0.20876,0.46477
168.705,2.04284,0.20876,0.46477
168.705,-1.10589,-0.52606,-1.49439
168.714,-4.75233,0.74380,0.24760
168.714,-4.75233,0.74380,0.24760
168.721,-3.38711,-0.76305,-2.81403
168.736,-1.80006,0.54652,-0.78945
168.745,1.52920,-1.47502,-1.59275
168.765,3.68680,1.37771,6.09274
168.770,2.86887,0.79130,1.96881
168.788,1.50399,-0.20842,-3.63783
168.805,-2.33391,0.26427,-2.84497
168.820,-1.68190,-1.55269,-2.33064
168.820,0.31970,0.17917,-1.04711
168.847,-0.23989,-0.26724,-0.50708
168.847,-0.23989,-0.26724,-0.50708
168.847,0.32783,0.22749,3.98406
168.862,-0.65133,-1.30664,-2.30221
168.868,-0.40115,0.02683,0.40271
168.889,0.64766,-0.17524,-1.49112
168.889,0.64766,-0.17524,-1.49112
168.894,1.90371,0.07781,2.88195
168.912,1.75441,-2.66913,-0.90250
168.912,1.75441,-2.66913,-0.90250
168.920,-0.89919,-1.70191,0.43898
168.945,-0.91705,-0.60575,0.29841
168.946,-2.92534,0.80316,-3.73148
168.978,-0.52843,0.36181,3.49448
168.978,-0.39011,-2.02951,1.60209
168.978,0.56237,-1.31812,1.40136
168.987,1.91033,-0.50636,-1.82597
169.003,1.82430,2.10114,1.21037
169.010,-0.75568,-1.95942,-1.61420
169.027,0.83831,1.74786,2.23246
169.040,0.32938,0.20412,-4.95754
169.057,-0.24873,0.01865,-1.64674
169.058,-0.97506,-1.02066,-2.09808
169.079,-1.57565,0.26264,0.66169
169.080,-1.57565,0.26264,0.66169
169.129,0.05686,1.67783,2.92866
169.130,-0.93581,0.20805,1.17526
169.131,4.50387,0.29935,3.73361
169.131,2.25043,-0.88267,-1.15301
169.131,2.25043,-0.88267,-1.15301
169.136,1.31967,-0.24071,-3.38231
169.155,0.58873,0.55424,-2.64768
169.161,-1.82707,-0.28732,-1.15915
169.177,-2.29758,0.42278,1.66260
169.187,-3.46790,0.05967,-1.75411
169.213,-1.93747,0.11451,-1.67919
169.214,2.85056,1.85821,-1.35363
169.260,2.85755,0.12651,0.12197
169.260,0.89801,-0.27158,6.35070
169.260,0.69583,-1.02872,-0.50996
169.260,-0.98131,-1.24439,-6.34085
169.277,-1.19673,-0.43943,-0.53329
169.277,-1.19673,-0.43943,-0.53329
169.287,-2.75035,-0.48509,-1.89568
169.305,-2.16373,0.62175,4.71978
169.309,-0.63289,-0.04661,5.36023
169.332,1.02200,-1.32799,-3.24430
169.332,1.02200,-1.32799,-3.24430
169.338,1.13978,-1.09591,2.13472
169.359,1.08606,-1.01338,2.14445
169.360,0.03946,0.28298,3.69531
169.378,-1.64017,-1.55377,-1.97235
169.387,-0.39948,-0.76496,1.71482
169.405,-0.41569,-1.56697,-3.63288
169.410,0.40594,2.18190,-1.51965
169.428,0.02503,-0.91752,-0.31713
169.437,-0.43952,-1.56348,3.55321
169.454,0.20012,-1.06293,4.10543
169.462,1.87719,0.00567,0.28758
169.494,0.39114,-0.39604,1.33830
169.494,0.39114,-0.39604,1.33830
169.495,0.17068,-0.97235,-1.34342
169.505,1.83137,-0.49285,-0.35309
169.508,-0.23977,0.00292,-1.87749
169.529,0.20450,0.32256,1.38962
169.529,0.20450,0.32256,1.38962
169.535,-2.64838,-0.23940,1.47214
169.554,-3.35223,-1.82509,-3.61483
169.561,0.08826,0.13746,3.03534
169.577,0.18866,0.10349,0.64216
169.582,3.83171,-0.92451,1.33838
169.612,3.25008,-0.93767,-0.19979
169.613,1.90090,-0.18611,-1.51036
169.636,-1.78639,0.01001,0.05331
169.636,-2.26385,-0.78994,-3.93221
169.661,-4.08870,0.88378,1.41732
169.661,-4.08870,0.88378,1.41732
169.661,-2.14989,-0.10986,-5.82617
169.673,-0.48762,1.96017,2.91763
169.680,2.28174,3.37972,0.94878
169.702,1.71289,-0.92450,-3.17092
169.707,-0.04783,0.24054,3.48067
169.723,-0.86179,-0.91356,-1.94383
169.735,-1.71655,0.12472,-2.36450
169.766,-0.98092,0.86857,-1.22369
169.767,-1.62233,1.77347,3.31185
169.774,-1.72067,0.23615,2.05144
169.779,-0.36689,-0.52303,-0.78799
169.798,0.04081,2.32437,4.14115
169.807,1.84600,0.37491,-1.62137
169.824,1.64415,0.31158,1.86895
169.830,-0.17669,-0.00111,1.04514
169.852,-1.10919,-1.00164,1.36250
169.852,-1.10919,-1.00164,1.36250
169.856,-1.82211,-2.22905,-0.12782
169.911,-0.58785,-1.12757,0.68719
169.911,-0.58785,-1.12757,0.68719
169.911,-0.11591,2.36279,-1.32816
169.911,-0.11358,2.32176,-1.33080
169.911,-0.23964,-2.12173,4.85591
169.918,-0.94176,-3.12801,1.87698
169.926,0.29536,-0.73656,-1.79235
169.943,1.10545,-0.15440,-0.87519
169.949,-0.28654,-1.57626,0.54000
169.967,0.20044,-1.14778,0.65100
169.967,0.20044,-1.14778,0.65100
169.979,-0.62928,1.24829,-2.12677
169.994,-0.00470,-1.14721,-4.95841
170.001,-2.13532,0.57721,-0.13172
170.023,-2.76443,-1.22605,-5.45599
170.023,0.87561,2.30109,2.93418
170.035,0.78307,0.59419,2.38813
170.040,0.07043,-3.41945,-1.93191
170.057,1.65465,-0.07293,4.45262
170.061,1.26848,-0.39770,-0.58234
170.079,0.66257,-0.47022,-3.57570
170.087,-1.12093,0.45136,-1.84233
170.106,-3.41016,-0.71311,-3.81231
170.110,-2.49694,2.26478,2.18258
170.148,-4.29307,1.32254,-4.06258
170.148,-4.29307,1.32254,-4.06258
170.148,2.55883,2.97168,3.15825
170.154,2.50608,2.86200,3.15439
170.154,0.15497,0.84608,-0.20707
170.161,1.71785,1.10610,2.63278
170.179,1.77661,0.61214,4.59864
170.186,1.71162,-0.13116,3.80505
170.198,-0.41220,-1.36632,-1.98960
170.208,-0.19286,0.16433,1.87538
170.225,-1.11443,-1.56926,-5.50110
170.230,0.33662,3.07137,3.11905
170.252,-0.54794,1.74246,2.16891
170.281,0.90859,2.57504,4.85388
170.281,0.50360,-0.60071,-3.65309
170.281,0.46529,-1.76192,-3.05177
170.297,2.38131,0.03628,3.42775
170.302,2.05710,-1.40427,-0.15293
170.318,1.02467,1.17601,4.61106
170.328,-1.50065,-0.50965,-2.55478
170.345,-2.37581,-3.19226,-4.01742
170.350,0.82081,3.42497,-1.61956
170.368,0.01415,0.36181,0.57804
170.368,0.01415,0.36181,0.57804
170.381,0.38365,-0.78244,4.07319
170.409,-1.35442,-1.41386,5.75946
170.409,3.48150,2.76780,2.43401
170.417,0.13589,0.97331,-1.49360
170.420,-1.58411,-1.50701,-1.27336
170.437,0.03097,-0.07735,2.34654
170.447,0.13701,-0.54010,-1.93805
170.464,0.45538,3.22163,6.66665
170.470,-3.24662,-1.72518,-4.23300
170.487,-2.99504,-0.63146,0.26018
170.502,0.64176,-1.92898,-2.08631
170.515,2.85296,0.60850,3.89344
170.521,2.63103,-0.96010,2.37553
170.551,1.91230,-1.48019,0.32941
170.551,1.37719,-0.67361,-0.64502
170.559,0.35175,0.79629,-2.79778
170.568,-1.89707,0.25098,1.39465
170.585,-1.07183,0.61481,-0.49482
170.590,-1.90252,1.26212,-1.67040
170.609,-1.67257,0.03023,-1.88712
170.620,1.69104,1.47418,-0.52949
170.633,2.24163,0.43821,-0.06707
170.649,3.92110,1.53635,3.93928
170.659,3.02174,0.38127,5.37568
170.694,-0.75370,-2.54322,-4.10490
170.695,-0.70093,-2.44320,-4.10219
170.695,-0.76348,-0.65452,-0.24020
170.704,0.36203,-0.53509,-2.57629
170.711,0.36077,1.04433,0.56832
170.728,1.04919,0.72791,4.96218
170.739,-0.10862,1.24646,-0.07851
170.754,0.14122,-0.55967,-1.59354
170.763,2.35148,-0.13994,1.58997
170.783,0.16572,-0.31548,-0.61666
170.783,0.59095,-0.43833,0.40933
170.819,-0.27216,-1.57682,1.87867
170.819,-0.85566,-2.28295,0.86617
170.826,-0.34076,-1.16582,-1.68209
170.830,-0.68937,1.20037,-0.56999
170.852,-2.92720,-0.22882,1.29342
170.852,-2.92720,-0.22882,1.29342
170.860,-2.02431,-1.24747,2.64562
170.875,-0.27082,-2.56848,-1.18360
170.882,3.63272,1.37154,-1.25194
170.899,1.74833,-0.39477,0.92069
170.907,0.57769,1.08603,0.02487
170.936,-0.57504,-0.63290,-5.91392
170.936,0.18895,1.61123,-1.12357
170.946,-0.29198,0.32365,0.42447
170.951,-3.19422,0.82683,4.12532
170.969,-3.91174,0.93098,-3.32354
170.980,2.69500,0.60584,4.43436
170.995,3.31779,-1.43277,1.03679
171.001,4.49318,0.29744,-0.99317
171.022,0.43497,1.78170,-0.08470
171.022,0.43497,1.78170,-0.08470
171.040,0.77411,-0.52248,-0.83032
171.070,-1.40088,-0.77110,0.19426
171.070,-1.40088,-0.77110,0.19426
171.070,-1.67338,-0.72833,-0.41538
171.070,-4.21543,-0.71561,-0.83533
171.078,-3.15189,-0.15801,-3.50031
171.094,2.42449,1.14251,-0.05757
171.101,2.93380,0.24423,2.84375
171.122,3.07636,-0.93353,2.23207
171.129,-1.42954,-0.80347,-2.90215
171.150,-0.14724,-1.46614,-1.96490
171.151,0.85222,-0.69598,-0.57943
171.192,-0.52500,-0.89758,-1.00750
171.192,-0.52500,-0.89758,-1.00750
171.193,-1.60240,0.24726,-1.59893
171.193,-2.01442,0.86725,4.04973
171.204,1.60958,-0.88130,-2.27123
171.221,1.51384,-0.89729,-2.26373
171.221,1.67664,1.77942,1.94528
171.228,0.83674,-0.56375,-4.30683
171.245,-0.12306,0.61515,-1.29413
171.245,-0.12306,0.61515,-1.29413
171.251,-1.08288,0.22811,-1.55378
171.266,0.39162,0.13601,-1.31090
171.273,0.08809,0.03588,-1.35311
171.293,-0.69632,-0.82183,-2.21492
171.293,-2.31383,0.38695,-2.72006
171.313,-2.71787,4.09769,-1.36320
171.318,0.11693,1.29339,-2.19264
171.334,-3.50960,-1.37169,2.07913
171.342,0.84617,-1.65848,-1.09800
171.363,2.76357,0.94292,0.07370
171.369,-0.40288,-0.99918,-2.02833
171.386,-0.15726,-0.96596,-0.89013
171.391,-0.11797,-0.04103,-0.41133
171.411,-1.40127,-1.21176,-3.35141
171.420,-1.41609,-0.74594,-1.62208
171.461,-1.86443,-0.66478,-2.65509
171.461,-1.28625,0.98795,3.54900
171.461,0.99383,0.78996,2.45208
171.461,0.99383,0.78996,2.45208
171.466,3.99116,0.49221,4.48389
171.485,4.34567,-1.46384,-0.22008
171.486,4.34567,-1.46384,-0.22008
171.490,2.29363,-0.04724,-1.45183
171.506,1.73741,1.56097,-0.70517
171.512,-1.92554,-2.34907,-3.99029
171.527,-2.34619,1.15965,2.13131
171.532,-3.76820,0.18673,-1.83279
171.551,-1.82308,1.69025,-0.92515
171.558,0.12862,-0.09102,-1.66954
171.573,0.97107,1.17743,-0.03551
171.581,2.02370,1.21557,1.92046
171.598,2.65425,-0.93132,0.59898
171.608,-0.44212,-1.90441,-0.02606
171.625,-1.77565,-3.22313,-3.57872
171.630,-1.49834,-1.54406,-4.12602
171.648,-0.51907,0.11619,-1.74781
171.649,-0.51907,0.11619,-1.74781
171.661,-0.78751,0.45301,2.43013
171.677,-1.25233,0.38285,3.56470
171.680,2.15691,0.26514,0.49578
171.700,1.04309,0.26668,-2.44720
171.700,1.04309,0.26668,-2.44720
171.707,0.25396,-0.54396,-2.12586
171.732,0.99927,0.50058,0.05803
171.732,0.99927,0.50058,0.05803
171.732,-0.87158,-0.15720,-0.93390
171.749,-0.40913,-1.19612,0.58278
171.755,0.79307,-0.12461,1.05239
171.771,0.84403,-2.28993,-2.02594
171.783,0.50437,1.03626,-1.70545
171.797,2.43066,3.23537,1.19875
171.816,0.39810,-1.64310,-0.79147
171.852,-1.47583,-1.31862,0.28241
171.852,-1.47583,-1.31862,0.28241
171.853,-0.26067,-0.06481,-2.36689
171.853,0.76233,-0.52431,0.27270
171.853,0.54238,-0.00743,4.30066
171.870,-0.05068,-2.79726,-4.03722
171.880,-0.52209,0.60860,-2.82335
171.894,1.34038,-0.20235,0.89704
171.901,-2.06541,1.23957,0.76459
171.919,-3.13485,0.37992,-3.39725
171.930,-0.59309,0.58820,1.29441
171.956,2.90195,0.40938,0.13664
171.956,4.68555,-0.44819,1.51078
171.991,3.36894,-0.37064,1.34628
171.991,3.36894,-0.37064,1.34628
171.991,0.25493,0.89426,0.21162
171.995,0.47109,-1.81912,-4.38893
172.001,-2.27343,-0.36522,1.46892
172.020,-2.53334,0.64383,1.13612
172.020,-2.53334,0.64383,1.13612
172.035,-3.99674,0.84660,-1.89352
172.047,0.30325,1.62249,1.77450
172.054,3.65078,-1.07286,-3.27021
172.069,2.44342,2.30420,4.83677
172.073,0.58353,0.96335,3.46207
172.108,0.36578,0.14903,-0.59421
172.108,-0.29538,-3.32491,-4.65089
172.115,1.36479,0.32375,4.11237
172.121,-2.07648,1.03115,-1.81551
